8	83
32	83
80	125
15760	1542
7888	83
8	84
32	83
7872	208
8	250
32	125
80	84
15744	250
80	125
80	83
7896	208
8	83
32	83
7872	166
80	750
15744	458
80	125
80	208
7896	334
8	125
32	83
7872	292
8	41
32	83
80	417
15744	42
80	125
7888	125
256	42
8	83
32	42
7880	125
8	42
32	41
80	84
15760	167
7888	83
7872	375
8	84
32	84
8	83
32	84
80	84
15744	250
80	83
80	42
7896	83
7872	625
8	83
32	125
7856	209
8	42
32	83
7848	83
80	541
15696	1000
80	83
7864	334
8	83
32	83
8	83
32	83
7848	167
8	583
32	83
80	2708
15696	4625
80	41
7864	208
8	42
32	41
80	41
15728	42
80	42
80	42
7888	41
7864	291
8	84
32	83
7848	125
8	42
32	83
80	84
15696	292
80	83
7864	42
80	625
15728	1834
80	167
80	250
7888	375
8	83
32	84
7872	209
8	41
32	42
80	417
15744	208
80	125
80	83
7896	84
8	83
32	84
7880	125
8	41
32	41
7856	42
7848	667
8	125
32	84
7832	125
8	41
32	83
80	41
15664	166
80	42
7848	41
7840	792
8	125
32	84
80	41
15680	209
80	42
80	83
7864	83
8	42
32	83
7848	292
80	541
15696	333
80	125
7864	291
8	167
32	83
7856	167
8	84
32	84
8	500
32	83
80	125
15712	250
80	83
7872	208
8	84
32	83
80	83
15744	83
80	83
7888	42
80	291
15776	375
7896	208
8	84
32	83
8	166
32	125
80	41
15792	666
7904	250
80	542
15808	417
80	84
80	125
7928	167
8	83
32	42
80	83
15856	42
7936	42
8	42
32	41
80	84
15872	42
7944	41
7936	333
8	83
32	84
8	167
32	83
7912	167
8	292
32	84
80	83
15824	166
7920	84
256	125
8	83
32	42
80	125
15840	84
80	84
80	125
7944	42
7928	334
8	41
32	84
7912	167
8	84
32	84
8	250
32	42
7904	292
8	83
32	41
80	42
15808	250
80	0
7920	41
7912	333
8	83
32	84
7896	958
8	125
32	83
8	250
32	83
80	167
15792	4459
80	125
80	41
7920	167
8	83
32	83
7912	583
8	125
32	0
80	84
15824	167
80	125
7928	41
8	42
32	42
80	42
15856	41
80	42
7944	41
80	250
15888	125
80	166
80	83
7968	84
8	42
32	84
7952	208
8	84
32	84
7944	250
8	709
32	83
80	125
15888	167
80	125
7960	209
8	83
32	83
80	84
15920	84
80	125
80	83
7984	41
80	792
15968	417
80	125
80	167
8008	208
8	42
32	125
80	83
16016	42
80	83
8024	42
8	83
32	42
80	83
16048	84
8032	83
8	583
32	83
80	83
16064	125
8040	125
8	42
32	42
80	42
16080	125
8048	41
8024	375
8	84
32	83
8016	250
8	42
32	42
80	84
16032	209
8024	83
8016	375
8	83
32	83
7992	125
8	42
32	41
80	41
15984	125
80	84
80	83
8016	0
7992	208
8	83
32	83
80	84
15984	250
80	83
80	42
8016	42
8	84
32	42
80	84
16032	83
80	84
80	84
8040	42
8016	500
8	42
32	83
80	209
16032	500
80	167
80	125
8040	333
8	41
32	84
8032	167
8024	416
8	83
32	84
8000	125
8	41
32	83
7992	83
80	583
15984	208
80	83
8008	42
8	84
32	84
8	84
32	83
7984	292
256	42
8	84
32	42
8	41
32	83
7960	84
80	292
15920	167
80	167
7976	41
8	42
32	83
7960	167
8	83
32	0
80	125
15920	167
80	42
80	42
7984	83
7968	334
8	42
32	83
80	84
15936	125
80	166
80	84
7992	41
8	83
32	42
80	83
15984	83
8000	42
7992	334
8	84
32	83
80	84
15984	167
8000	83
8	84
32	41
80	125
16000	41
8008	41
8	875
32	83
11	125
288	167
20	41
80	83
16016	125
8016	42
8	83
32	84
80	84
16032	83
80	41
80	84
8040	41
80	333
16080	167
80	41
80	83
8064	84
8	84
32	83
80	84
16128	167
80	84
80	84
8088	42
8	84
32	84
8072	167
8048	584
8	4417
32	83
216	166
288	125
20	125
11	42
11	125
576	83
80	84
16096	208
80	125
80	83
8072	83
8056	3000
8048	83
8024	42
8	83
32	83
8016	292
8	84
32	42
216	166
288	83
20	125
11	42
80	83
16032	375
8024	84
8016	84
80	125
16032	42
8024	42
8	83
32	83
8008	41
7984	750
8	84
32	84
216	83
288	41
20	42
11	41
11	0
11	42
576	375
11	83
11	41
72	42
11	42
1152	83
11	0
80	84
15968	209
80	0
80	84
8008	42
8000	125
7976	0
7960	42
7952	42
80	125
15904	83
80	83
80	2916
7976	42
7968	83
8	42
32	42
7952	500
80	458
15904	83
7960	83
8	84
32	84
11	83
288	167
11	83
11	83
11	41
72	125
576	166
11	83
11	42
80	84
15920	83
7968	41
80	125
15936	0
80	83
7984	41
7976	125
80	84
15952	84
80	83
7992	42
7984	83
80	125
15968	125
7992	42
7976	84
80	83
15952	83
80	84
7992	41
8	83
32	84
7968	125
7952	375
8	84
32	42
80	83
15904	209
7960	125
8	83
32	42
7952	125
8	333
32	83
7936	125
8	83
32	83
80	83
15872	125
80	84
80	84
7960	42
7944	459
8	84
32	83
8	83
32	83
7920	83
7904	125
8	83
32	83
7888	125
8	83
32	83
80	83
15776	83
7896	83
8	292
32	41
80	125
15792	166
80	42
80	83
7920	41
8	42
32	42
80	84
15840	83
80	84
7936	42
80	166
15872	167
80	83
80	84
7960	83
8	0
32	84
11	292
1	83
1	83
1	125
1	42
288	0
11	125
11	83
11	125
72	125
11	41
1	83
1	42
80	83
15920	250
80	83
80	84
7984	167
8	83
11	41
64	41
20	42
